country,model_family,target_date,forecast_origin_local,forecast_origin_utc,information_cutoff_utc,timestamp_utc,interval_end_utc,timestamp_local,local_date,actual_load_mwh,forecast_mwh,bridge_used,source_timestamp_utc,source_kind,is_target_day,evaluated
Austria,Weekly seasonal naive,2025-08-20,2025-08-19T08:00:00+02:00,2025-08-19T06:00:00+00:00,2025-08-19T06:00:00+00:00,2025-08-20 20:00:00+00:00,2025-08-20 21:00:00+00:00,2025-08-20T22:00:00+02:00,2025-08-20,6280.0,6170.0,False,2025-08-13 20:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-20,2025-08-19T08:00:00+02:00,2025-08-19T06:00:00+00:00,2025-08-19T06:00:00+00:00,2025-08-20 21:00:00+00:00,2025-08-20 22:00:00+00:00,2025-08-20T23:00:00+02:00,2025-08-20,5785.75,5692.0,False,2025-08-13 21:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 06:00:00+00:00,2025-08-20 07:00:00+00:00,2025-08-20T08:00:00+02:00,2025-08-20,7197.0,7269.25,True,2025-08-13 06:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 07:00:00+00:00,2025-08-20 08:00:00+00:00,2025-08-20T09:00:00+02:00,2025-08-20,7111.0,7229.0,True,2025-08-13 07:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 08:00:00+00:00,2025-08-20 09:00:00+00:00,2025-08-20T10:00:00+02:00,2025-08-20,6996.75,6964.0,True,2025-08-13 08:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 09:00:00+00:00,2025-08-20 10:00:00+00:00,2025-08-20T11:00:00+02:00,2025-08-20,6858.75,6689.75,True,2025-08-13 09:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 10:00:00+00:00,2025-08-20 11:00:00+00:00,2025-08-20T12:00:00+02:00,2025-08-20,6480.5,6575.75,True,2025-08-13 10:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 11:00:00+00:00,2025-08-20 12:00:00+00:00,2025-08-20T13:00:00+02:00,2025-08-20,6384.0,6534.5,True,2025-08-13 11:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 12:00:00+00:00,2025-08-20 13:00:00+00:00,2025-08-20T14:00:00+02:00,2025-08-20,6519.0,6401.25,True,2025-08-13 12:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 13:00:00+00:00,2025-08-20 14:00:00+00:00,2025-08-20T15:00:00+02:00,2025-08-20,6634.75,6344.75,True,2025-08-13 13:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 14:00:00+00:00,2025-08-20 15:00:00+00:00,2025-08-20T16:00:00+02:00,2025-08-20,6876.0,6412.75,True,2025-08-13 14:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 15:00:00+00:00,2025-08-20 16:00:00+00:00,2025-08-20T17:00:00+02:00,2025-08-20,7101.5,6823.0,True,2025-08-13 15:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 16:00:00+00:00,2025-08-20 17:00:00+00:00,2025-08-20T18:00:00+02:00,2025-08-20,7401.75,7152.75,True,2025-08-13 16:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 17:00:00+00:00,2025-08-20 18:00:00+00:00,2025-08-20T19:00:00+02:00,2025-08-20,7369.0,7134.25,True,2025-08-13 17:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 18:00:00+00:00,2025-08-20 19:00:00+00:00,2025-08-20T20:00:00+02:00,2025-08-20,7109.75,6882.75,True,2025-08-13 18:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 19:00:00+00:00,2025-08-20 20:00:00+00:00,2025-08-20T21:00:00+02:00,2025-08-20,6643.75,6443.0,True,2025-08-13 19:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 20:00:00+00:00,2025-08-20 21:00:00+00:00,2025-08-20T22:00:00+02:00,2025-08-20,6280.0,6170.0,True,2025-08-13 20:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 21:00:00+00:00,2025-08-20 22:00:00+00:00,2025-08-20T23:00:00+02:00,2025-08-20,5785.75,5692.0,True,2025-08-13 21:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 22:00:00+00:00,2025-08-20 23:00:00+00:00,2025-08-21T00:00:00+02:00,2025-08-21,5538.25,5412.25,False,2025-08-13 22:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-20 23:00:00+00:00,2025-08-21 00:00:00+00:00,2025-08-21T01:00:00+02:00,2025-08-21,5251.75,5152.25,False,2025-08-13 23:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 00:00:00+00:00,2025-08-21 01:00:00+00:00,2025-08-21T02:00:00+02:00,2025-08-21,5118.75,5031.25,False,2025-08-14 00:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 01:00:00+00:00,2025-08-21 02:00:00+00:00,2025-08-21T03:00:00+02:00,2025-08-21,5029.0,4939.0,False,2025-08-14 01:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 02:00:00+00:00,2025-08-21 03:00:00+00:00,2025-08-21T04:00:00+02:00,2025-08-21,5155.75,5061.25,False,2025-08-14 02:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 03:00:00+00:00,2025-08-21 04:00:00+00:00,2025-08-21T05:00:00+02:00,2025-08-21,5708.25,5577.75,False,2025-08-14 03:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 04:00:00+00:00,2025-08-21 05:00:00+00:00,2025-08-21T06:00:00+02:00,2025-08-21,6592.0,6405.75,False,2025-08-14 04:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 05:00:00+00:00,2025-08-21 06:00:00+00:00,2025-08-21T07:00:00+02:00,2025-08-21,7260.5,7018.5,False,2025-08-14 05:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 06:00:00+00:00,2025-08-21 07:00:00+00:00,2025-08-21T08:00:00+02:00,2025-08-21,7618.5,7227.0,False,2025-08-14 06:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 07:00:00+00:00,2025-08-21 08:00:00+00:00,2025-08-21T09:00:00+02:00,2025-08-21,7568.75,7125.5,False,2025-08-14 07:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 08:00:00+00:00,2025-08-21 09:00:00+00:00,2025-08-21T10:00:00+02:00,2025-08-21,7447.25,6934.5,False,2025-08-14 08:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 09:00:00+00:00,2025-08-21 10:00:00+00:00,2025-08-21T11:00:00+02:00,2025-08-21,7347.75,6818.75,False,2025-08-14 09:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 10:00:00+00:00,2025-08-21 11:00:00+00:00,2025-08-21T12:00:00+02:00,2025-08-21,7173.75,6554.0,False,2025-08-14 10:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 11:00:00+00:00,2025-08-21 12:00:00+00:00,2025-08-21T13:00:00+02:00,2025-08-21,7233.75,6515.5,False,2025-08-14 11:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 12:00:00+00:00,2025-08-21 13:00:00+00:00,2025-08-21T14:00:00+02:00,2025-08-21,7234.25,6515.5,False,2025-08-14 12:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 13:00:00+00:00,2025-08-21 14:00:00+00:00,2025-08-21T15:00:00+02:00,2025-08-21,7222.75,6595.0,False,2025-08-14 13:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 14:00:00+00:00,2025-08-21 15:00:00+00:00,2025-08-21T16:00:00+02:00,2025-08-21,7333.75,6785.75,False,2025-08-14 14:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 15:00:00+00:00,2025-08-21 16:00:00+00:00,2025-08-21T17:00:00+02:00,2025-08-21,7409.25,7053.5,False,2025-08-14 15:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 16:00:00+00:00,2025-08-21 17:00:00+00:00,2025-08-21T18:00:00+02:00,2025-08-21,7414.75,7260.0,False,2025-08-14 16:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 17:00:00+00:00,2025-08-21 18:00:00+00:00,2025-08-21T19:00:00+02:00,2025-08-21,7224.75,7246.75,False,2025-08-14 17:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 18:00:00+00:00,2025-08-21 19:00:00+00:00,2025-08-21T20:00:00+02:00,2025-08-21,6897.25,6998.5,False,2025-08-14 18:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 19:00:00+00:00,2025-08-21 20:00:00+00:00,2025-08-21T21:00:00+02:00,2025-08-21,6457.5,6601.0,False,2025-08-14 19:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 20:00:00+00:00,2025-08-21 21:00:00+00:00,2025-08-21T22:00:00+02:00,2025-08-21,6171.75,6256.0,False,2025-08-14 20:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-21,2025-08-20T08:00:00+02:00,2025-08-20T06:00:00+00:00,2025-08-20T06:00:00+00:00,2025-08-21 21:00:00+00:00,2025-08-21 22:00:00+00:00,2025-08-21T23:00:00+02:00,2025-08-21,5706.5,5757.25,False,2025-08-14 21:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 06:00:00+00:00,2025-08-21 07:00:00+00:00,2025-08-21T08:00:00+02:00,2025-08-21,7618.5,7227.0,True,2025-08-14 06:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 07:00:00+00:00,2025-08-21 08:00:00+00:00,2025-08-21T09:00:00+02:00,2025-08-21,7568.75,7125.5,True,2025-08-14 07:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 08:00:00+00:00,2025-08-21 09:00:00+00:00,2025-08-21T10:00:00+02:00,2025-08-21,7447.25,6934.5,True,2025-08-14 08:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 09:00:00+00:00,2025-08-21 10:00:00+00:00,2025-08-21T11:00:00+02:00,2025-08-21,7347.75,6818.75,True,2025-08-14 09:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 10:00:00+00:00,2025-08-21 11:00:00+00:00,2025-08-21T12:00:00+02:00,2025-08-21,7173.75,6554.0,True,2025-08-14 10:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 11:00:00+00:00,2025-08-21 12:00:00+00:00,2025-08-21T13:00:00+02:00,2025-08-21,7233.75,6515.5,True,2025-08-14 11:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 12:00:00+00:00,2025-08-21 13:00:00+00:00,2025-08-21T14:00:00+02:00,2025-08-21,7234.25,6515.5,True,2025-08-14 12:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 13:00:00+00:00,2025-08-21 14:00:00+00:00,2025-08-21T15:00:00+02:00,2025-08-21,7222.75,6595.0,True,2025-08-14 13:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 14:00:00+00:00,2025-08-21 15:00:00+00:00,2025-08-21T16:00:00+02:00,2025-08-21,7333.75,6785.75,True,2025-08-14 14:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 15:00:00+00:00,2025-08-21 16:00:00+00:00,2025-08-21T17:00:00+02:00,2025-08-21,7409.25,7053.5,True,2025-08-14 15:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 16:00:00+00:00,2025-08-21 17:00:00+00:00,2025-08-21T18:00:00+02:00,2025-08-21,7414.75,7260.0,True,2025-08-14 16:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 17:00:00+00:00,2025-08-21 18:00:00+00:00,2025-08-21T19:00:00+02:00,2025-08-21,7224.75,7246.75,True,2025-08-14 17:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 18:00:00+00:00,2025-08-21 19:00:00+00:00,2025-08-21T20:00:00+02:00,2025-08-21,6897.25,6998.5,True,2025-08-14 18:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 19:00:00+00:00,2025-08-21 20:00:00+00:00,2025-08-21T21:00:00+02:00,2025-08-21,6457.5,6601.0,True,2025-08-14 19:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 20:00:00+00:00,2025-08-21 21:00:00+00:00,2025-08-21T22:00:00+02:00,2025-08-21,6171.75,6256.0,True,2025-08-14 20:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 21:00:00+00:00,2025-08-21 22:00:00+00:00,2025-08-21T23:00:00+02:00,2025-08-21,5706.5,5757.25,True,2025-08-14 21:00:00+00:00,observed,False,False
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 22:00:00+00:00,2025-08-21 23:00:00+00:00,2025-08-22T00:00:00+02:00,2025-08-22,5489.0,5174.0,False,2025-08-14 22:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-21 23:00:00+00:00,2025-08-22 00:00:00+00:00,2025-08-22T01:00:00+02:00,2025-08-22,5262.25,4899.75,False,2025-08-14 23:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 00:00:00+00:00,2025-08-22 01:00:00+00:00,2025-08-22T02:00:00+02:00,2025-08-22,5126.5,4735.5,False,2025-08-15 00:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 01:00:00+00:00,2025-08-22 02:00:00+00:00,2025-08-22T03:00:00+02:00,2025-08-22,5022.25,4593.75,False,2025-08-15 01:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 02:00:00+00:00,2025-08-22 03:00:00+00:00,2025-08-22T04:00:00+02:00,2025-08-22,5105.0,4555.0,False,2025-08-15 02:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 03:00:00+00:00,2025-08-22 04:00:00+00:00,2025-08-22T05:00:00+02:00,2025-08-22,5575.25,4663.75,False,2025-08-15 03:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 04:00:00+00:00,2025-08-22 05:00:00+00:00,2025-08-22T06:00:00+02:00,2025-08-22,6286.5,4859.75,False,2025-08-15 04:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 05:00:00+00:00,2025-08-22 06:00:00+00:00,2025-08-22T07:00:00+02:00,2025-08-22,6818.0,5130.25,False,2025-08-15 05:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 06:00:00+00:00,2025-08-22 07:00:00+00:00,2025-08-22T08:00:00+02:00,2025-08-22,7029.5,5247.25,False,2025-08-15 06:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 07:00:00+00:00,2025-08-22 08:00:00+00:00,2025-08-22T09:00:00+02:00,2025-08-22,6990.25,5351.25,False,2025-08-15 07:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 08:00:00+00:00,2025-08-22 09:00:00+00:00,2025-08-22T10:00:00+02:00,2025-08-22,6894.0,5347.0,False,2025-08-15 08:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 09:00:00+00:00,2025-08-22 10:00:00+00:00,2025-08-22T11:00:00+02:00,2025-08-22,6765.0,5205.0,False,2025-08-15 09:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 10:00:00+00:00,2025-08-22 11:00:00+00:00,2025-08-22T12:00:00+02:00,2025-08-22,6425.5,4953.25,False,2025-08-15 10:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 11:00:00+00:00,2025-08-22 12:00:00+00:00,2025-08-22T13:00:00+02:00,2025-08-22,6297.5,4759.25,False,2025-08-15 11:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 12:00:00+00:00,2025-08-22 13:00:00+00:00,2025-08-22T14:00:00+02:00,2025-08-22,6152.5,4727.75,False,2025-08-15 12:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 13:00:00+00:00,2025-08-22 14:00:00+00:00,2025-08-22T15:00:00+02:00,2025-08-22,6188.25,4829.5,False,2025-08-15 13:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 14:00:00+00:00,2025-08-22 15:00:00+00:00,2025-08-22T16:00:00+02:00,2025-08-22,6414.75,5090.0,False,2025-08-15 14:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 15:00:00+00:00,2025-08-22 16:00:00+00:00,2025-08-22T17:00:00+02:00,2025-08-22,6567.0,5406.25,False,2025-08-15 15:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 16:00:00+00:00,2025-08-22 17:00:00+00:00,2025-08-22T18:00:00+02:00,2025-08-22,6825.75,5896.0,False,2025-08-15 16:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 17:00:00+00:00,2025-08-22 18:00:00+00:00,2025-08-22T19:00:00+02:00,2025-08-22,6836.75,6083.5,False,2025-08-15 17:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 18:00:00+00:00,2025-08-22 19:00:00+00:00,2025-08-22T20:00:00+02:00,2025-08-22,6647.5,6069.25,False,2025-08-15 18:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 19:00:00+00:00,2025-08-22 20:00:00+00:00,2025-08-22T21:00:00+02:00,2025-08-22,6283.25,5846.25,False,2025-08-15 19:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 20:00:00+00:00,2025-08-22 21:00:00+00:00,2025-08-22T22:00:00+02:00,2025-08-22,6065.75,5696.75,False,2025-08-15 20:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-22,2025-08-21T08:00:00+02:00,2025-08-21T06:00:00+00:00,2025-08-21T06:00:00+00:00,2025-08-22 21:00:00+00:00,2025-08-22 22:00:00+00:00,2025-08-22T23:00:00+02:00,2025-08-22,5623.0,5406.0,False,2025-08-15 21:00:00+00:00,observed,True,True
Austria,Weekly seasonal naive,2025-08-23,2025-08-22T08:00:00+02:00,2025-08-22T06:00:00+00:00,2025-08-22T06:00:00+00:00,2025-08-22 06:00:00+00:00,2025-08-22 07:00:00+00:00,2025-08-22T08:00:00+02:00,2025-08-22,7029.5,5247.25,True,2025-08-15 06:00:00+00:00,observed,False,False
