Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Oct 24, 2025 7:00 AM;Oct 24, 2025 8:00 AM;8,221.00;5,444.00
Oct 24, 2025 8:00 AM;Oct 24, 2025 9:00 AM;8,319.00;5,313.00
Oct 24, 2025 9:00 AM;Oct 24, 2025 10:00 AM;8,131.00;4,372.00
Oct 24, 2025 10:00 AM;Oct 24, 2025 11:00 AM;7,958.00;3,526.00
Oct 24, 2025 11:00 AM;Oct 24, 2025 12:00 PM;7,688.00;2,814.00
Oct 24, 2025 12:00 PM;Oct 24, 2025 1:00 PM;7,366.00;2,308.00
Oct 24, 2025 1:00 PM;Oct 24, 2025 2:00 PM;7,043.00;2,222.00
Oct 24, 2025 2:00 PM;Oct 24, 2025 3:00 PM;6,854.00;2,479.00
Oct 24, 2025 3:00 PM;Oct 24, 2025 4:00 PM;7,013.00;3,238.00
Oct 24, 2025 4:00 PM;Oct 24, 2025 5:00 PM;7,279.00;4,225.00
Oct 24, 2025 5:00 PM;Oct 24, 2025 6:00 PM;7,621.00;4,984.00
Oct 24, 2025 6:00 PM;Oct 24, 2025 7:00 PM;7,807.00;5,433.00
Oct 24, 2025 7:00 PM;Oct 24, 2025 8:00 PM;7,683.00;5,533.00
Oct 24, 2025 8:00 PM;Oct 24, 2025 9:00 PM;7,274.00;5,256.00
Oct 24, 2025 9:00 PM;Oct 24, 2025 10:00 PM;6,766.00;4,806.00
Oct 24, 2025 10:00 PM;Oct 24, 2025 11:00 PM;6,483.00;4,574.00
Oct 24, 2025 11:00 PM;Oct 25, 2025 12:00 AM;6,008.00;4,166.00
Oct 25, 2025 12:00 AM;Oct 25, 2025 1:00 AM;5,644.00;4,367.00
Oct 25, 2025 1:00 AM;Oct 25, 2025 2:00 AM;5,348.00;4,210.00
Oct 25, 2025 2:00 AM;Oct 25, 2025 3:00 AM;5,225.00;4,210.00
Oct 25, 2025 3:00 AM;Oct 25, 2025 4:00 AM;5,107.00;4,190.00
Oct 25, 2025 4:00 AM;Oct 25, 2025 5:00 AM;5,169.00;4,340.00
Oct 25, 2025 5:00 AM;Oct 25, 2025 6:00 AM;5,440.00;4,674.00
Oct 25, 2025 6:00 AM;Oct 25, 2025 7:00 AM;5,919.00;5,142.00
Oct 25, 2025 7:00 AM;Oct 25, 2025 8:00 AM;6,336.00;5,495.00
Oct 25, 2025 8:00 AM;Oct 25, 2025 9:00 AM;6,553.00;5,611.00
Oct 25, 2025 9:00 AM;Oct 25, 2025 10:00 AM;6,628.00;5,283.00
Oct 25, 2025 10:00 AM;Oct 25, 2025 11:00 AM;6,624.00;4,874.00
Oct 25, 2025 11:00 AM;Oct 25, 2025 12:00 PM;6,574.00;4,549.00
Oct 25, 2025 12:00 PM;Oct 25, 2025 1:00 PM;6,242.00;4,056.00
Oct 25, 2025 1:00 PM;Oct 25, 2025 2:00 PM;5,971.00;3,756.00
Oct 25, 2025 2:00 PM;Oct 25, 2025 3:00 PM;5,827.00;3,752.00
Oct 25, 2025 3:00 PM;Oct 25, 2025 4:00 PM;5,905.00;4,199.00
Oct 25, 2025 4:00 PM;Oct 25, 2025 5:00 PM;6,144.00;5,096.00
Oct 25, 2025 5:00 PM;Oct 25, 2025 6:00 PM;6,580.00;5,751.00
Oct 25, 2025 6:00 PM;Oct 25, 2025 7:00 PM;6,789.00;5,883.00
Oct 25, 2025 7:00 PM;Oct 25, 2025 8:00 PM;6,704.00;5,660.00
Oct 25, 2025 8:00 PM;Oct 25, 2025 9:00 PM;6,451.00;5,305.00
Oct 25, 2025 9:00 PM;Oct 25, 2025 10:00 PM;6,058.00;4,808.00
Oct 25, 2025 10:00 PM;Oct 25, 2025 11:00 PM;5,922.00;4,518.00
Oct 25, 2025 11:00 PM;Oct 26, 2025 12:00 AM;5,518.00;3,950.00
Oct 26, 2025 12:00 AM;Oct 26, 2025 1:00 AM;5,285.00;3,697.00
Oct 26, 2025 1:00 AM;Oct 26, 2025 2:00 AM;5,017.00;3,179.00
Oct 26, 2025 2:00 AM;Oct 26, 2025 3:00 AM;4,905.00;2,957.00
Oct 26, 2025 2:00 AM;Oct 26, 2025 3:00 AM;4,905.00;2,973.00
Oct 26, 2025 3:00 AM;Oct 26, 2025 4:00 AM;4,787.00;2,985.00
Oct 26, 2025 4:00 AM;Oct 26, 2025 5:00 AM;4,800.00;3,184.00
Oct 26, 2025 5:00 AM;Oct 26, 2025 6:00 AM;5,009.00;3,561.00
Oct 26, 2025 6:00 AM;Oct 26, 2025 7:00 AM;5,318.00;4,031.00
Oct 26, 2025 7:00 AM;Oct 26, 2025 8:00 AM;5,581.00;4,371.00
Oct 26, 2025 8:00 AM;Oct 26, 2025 9:00 AM;5,767.00;4,014.00
Oct 26, 2025 9:00 AM;Oct 26, 2025 10:00 AM;5,842.00;3,514.00
Oct 26, 2025 10:00 AM;Oct 26, 2025 11:00 AM;5,885.00;2,974.00
Oct 26, 2025 11:00 AM;Oct 26, 2025 12:00 PM;5,879.00;2,518.00
Oct 26, 2025 12:00 PM;Oct 26, 2025 1:00 PM;5,711.00;2,211.00
Oct 26, 2025 1:00 PM;Oct 26, 2025 2:00 PM;5,496.00;2,264.00
Oct 26, 2025 2:00 PM;Oct 26, 2025 3:00 PM;5,314.00;2,621.00
Oct 26, 2025 3:00 PM;Oct 26, 2025 4:00 PM;5,433.00;3,395.00
Oct 26, 2025 4:00 PM;Oct 26, 2025 5:00 PM;5,805.00;4,001.00
Oct 26, 2025 5:00 PM;Oct 26, 2025 6:00 PM;6,286.00;4,477.00
Oct 26, 2025 6:00 PM;Oct 26, 2025 7:00 PM;6,598.00;4,706.00
Oct 26, 2025 7:00 PM;Oct 26, 2025 8:00 PM;6,625.00;4,593.00
Oct 26, 2025 8:00 PM;Oct 26, 2025 9:00 PM;6,411.00;4,229.00
Oct 26, 2025 9:00 PM;Oct 26, 2025 10:00 PM;6,064.00;3,726.00
Oct 26, 2025 10:00 PM;Oct 26, 2025 11:00 PM;5,993.00;3,483.00
Oct 26, 2025 11:00 PM;Oct 27, 2025 12:00 AM;5,633.00;2,974.00
Oct 27, 2025 12:00 AM;Oct 27, 2025 1:00 AM;5,750.00;3,052.00
Oct 27, 2025 1:00 AM;Oct 27, 2025 2:00 AM;5,494.00;2,783.00
Oct 27, 2025 2:00 AM;Oct 27, 2025 3:00 AM;5,401.00;2,754.00
Oct 27, 2025 3:00 AM;Oct 27, 2025 4:00 AM;5,359.00;2,906.00
Oct 27, 2025 4:00 AM;Oct 27, 2025 5:00 AM;5,543.00;3,353.00
Oct 27, 2025 5:00 AM;Oct 27, 2025 6:00 AM;6,249.00;4,247.00
Oct 27, 2025 6:00 AM;Oct 27, 2025 7:00 AM;7,437.00;5,598.00
Oct 27, 2025 7:00 AM;Oct 27, 2025 8:00 AM;8,195.00;6,501.00
Oct 27, 2025 8:00 AM;Oct 27, 2025 9:00 AM;8,400.00;6,698.00
Oct 27, 2025 9:00 AM;Oct 27, 2025 10:00 AM;8,289.00;6,358.00
Oct 27, 2025 10:00 AM;Oct 27, 2025 11:00 AM;8,162.00;5,929.00
Oct 27, 2025 11:00 AM;Oct 27, 2025 12:00 PM;7,989.00;5,477.00
Oct 27, 2025 12:00 PM;Oct 27, 2025 1:00 PM;7,680.00;5,057.00
Oct 27, 2025 1:00 PM;Oct 27, 2025 2:00 PM;7,541.00;5,016.00
Oct 27, 2025 2:00 PM;Oct 27, 2025 3:00 PM;7,445.00;5,238.00
Oct 27, 2025 3:00 PM;Oct 27, 2025 4:00 PM;7,535.00;5,872.00
Oct 27, 2025 4:00 PM;Oct 27, 2025 5:00 PM;7,714.00;6,209.00
Oct 27, 2025 5:00 PM;Oct 27, 2025 6:00 PM;7,982.00;6,432.00
Oct 27, 2025 6:00 PM;Oct 27, 2025 7:00 PM;8,125.00;6,468.00
Oct 27, 2025 7:00 PM;Oct 27, 2025 8:00 PM;7,950.00;6,162.00
Oct 27, 2025 8:00 PM;Oct 27, 2025 9:00 PM;7,522.00;5,596.00
Oct 27, 2025 9:00 PM;Oct 27, 2025 10:00 PM;6,991.00;4,881.00
Oct 27, 2025 10:00 PM;Oct 27, 2025 11:00 PM;6,677.00;4,338.00
Oct 27, 2025 11:00 PM;Oct 28, 2025 12:00 AM;6,162.00;3,561.00
Oct 28, 2025 12:00 AM;Oct 28, 2025 1:00 AM;5,723.00;2,861.00
Oct 28, 2025 1:00 AM;Oct 28, 2025 2:00 AM;5,493.00;2,485.00
Oct 28, 2025 2:00 AM;Oct 28, 2025 3:00 AM;5,394.00;2,291.00
Oct 28, 2025 3:00 AM;Oct 28, 2025 4:00 AM;5,364.00;2,220.00
Oct 28, 2025 4:00 AM;Oct 28, 2025 5:00 AM;5,570.00;2,420.00
Oct 28, 2025 5:00 AM;Oct 28, 2025 6:00 AM;6,354.00;3,210.00
Oct 28, 2025 6:00 AM;Oct 28, 2025 7:00 AM;7,603.00;4,482.00
Oct 28, 2025 7:00 AM;Oct 28, 2025 8:00 AM;8,343.00;5,226.00
Oct 28, 2025 8:00 AM;Oct 28, 2025 9:00 AM;8,543.00;5,076.00
Oct 28, 2025 9:00 AM;Oct 28, 2025 10:00 AM;8,406.00;4,671.00
Oct 28, 2025 10:00 AM;Oct 28, 2025 11:00 AM;8,311.00;4,420.00
Oct 28, 2025 11:00 AM;Oct 28, 2025 12:00 PM;8,112.00;4,294.00
Oct 28, 2025 12:00 PM;Oct 28, 2025 1:00 PM;7,877.00;4,373.00
Oct 28, 2025 1:00 PM;Oct 28, 2025 2:00 PM;7,793.00;4,807.00
Oct 28, 2025 2:00 PM;Oct 28, 2025 3:00 PM;7,727.00;5,376.00
Oct 28, 2025 3:00 PM;Oct 28, 2025 4:00 PM;7,801.00;6,084.00
Oct 28, 2025 4:00 PM;Oct 28, 2025 5:00 PM;8,136.00;6,596.00
Oct 28, 2025 5:00 PM;Oct 28, 2025 6:00 PM;8,402.00;6,814.00
Oct 28, 2025 6:00 PM;Oct 28, 2025 7:00 PM;8,406.00;6,722.00
Oct 28, 2025 7:00 PM;Oct 28, 2025 8:00 PM;8,093.00;6,317.00
Oct 28, 2025 8:00 PM;Oct 28, 2025 9:00 PM;7,652.00;5,828.00
Oct 28, 2025 9:00 PM;Oct 28, 2025 10:00 PM;7,090.00;5,224.00
Oct 28, 2025 10:00 PM;Oct 28, 2025 11:00 PM;6,782.00;4,884.00
Oct 28, 2025 11:00 PM;Oct 29, 2025 12:00 AM;6,317.00;4,382.00
Oct 29, 2025 12:00 AM;Oct 29, 2025 1:00 AM;5,981.00;4,147.00
Oct 29, 2025 1:00 AM;Oct 29, 2025 2:00 AM;5,744.00;4,006.00
Oct 29, 2025 2:00 AM;Oct 29, 2025 3:00 AM;5,639.00;4,017.00
Oct 29, 2025 3:00 AM;Oct 29, 2025 4:00 AM;5,588.00;4,090.00
Oct 29, 2025 4:00 AM;Oct 29, 2025 5:00 AM;5,768.00;4,430.00
Oct 29, 2025 5:00 AM;Oct 29, 2025 6:00 AM;6,487.00;5,358.00
Oct 29, 2025 6:00 AM;Oct 29, 2025 7:00 AM;7,633.00;6,721.00
Oct 29, 2025 7:00 AM;Oct 29, 2025 8:00 AM;8,282.00;7,474.00
Oct 29, 2025 8:00 AM;Oct 29, 2025 9:00 AM;8,324.00;7,001.00
Oct 29, 2025 9:00 AM;Oct 29, 2025 10:00 AM;8,325.00;6,440.00
Oct 29, 2025 10:00 AM;Oct 29, 2025 11:00 AM;8,303.00;5,946.00
Oct 29, 2025 11:00 AM;Oct 29, 2025 12:00 PM;8,145.00;5,456.00
Oct 29, 2025 12:00 PM;Oct 29, 2025 1:00 PM;7,847.00;5,020.00
Oct 29, 2025 1:00 PM;Oct 29, 2025 2:00 PM;7,720.00;4,995.00
Oct 29, 2025 2:00 PM;Oct 29, 2025 3:00 PM;7,628.00;5,338.00
Oct 29, 2025 3:00 PM;Oct 29, 2025 4:00 PM;7,720.00;6,210.00
Oct 29, 2025 4:00 PM;Oct 29, 2025 5:00 PM;7,932.00;6,593.00
Oct 29, 2025 5:00 PM;Oct 29, 2025 6:00 PM;8,180.00;6,651.00
Oct 29, 2025 6:00 PM;Oct 29, 2025 7:00 PM;8,199.00;6,497.00
Oct 29, 2025 7:00 PM;Oct 29, 2025 8:00 PM;7,968.00;6,171.00
Oct 29, 2025 8:00 PM;Oct 29, 2025 9:00 PM;7,531.00;5,753.00
Oct 29, 2025 9:00 PM;Oct 29, 2025 10:00 PM;7,051.00;5,391.00
Oct 29, 2025 10:00 PM;Oct 29, 2025 11:00 PM;6,728.00;5,284.00
Oct 29, 2025 11:00 PM;Oct 30, 2025 12:00 AM;6,269.00;5,109.00
Oct 30, 2025 12:00 AM;Oct 30, 2025 1:00 AM;5,966.00;4,371.00
Oct 30, 2025 1:00 AM;Oct 30, 2025 2:00 AM;5,687.00;4,379.00
Oct 30, 2025 2:00 AM;Oct 30, 2025 3:00 AM;5,584.00;4,475.00
Oct 30, 2025 3:00 AM;Oct 30, 2025 4:00 AM;5,579.00;4,581.00
Oct 30, 2025 4:00 AM;Oct 30, 2025 5:00 AM;5,785.00;4,853.00
Oct 30, 2025 5:00 AM;Oct 30, 2025 6:00 AM;6,462.00;5,612.00
Oct 30, 2025 6:00 AM;Oct 30, 2025 7:00 AM;7,605.00;6,871.00
Oct 30, 2025 7:00 AM;Oct 30, 2025 8:00 AM;8,183.00;7,503.00
Oct 30, 2025 8:00 AM;Oct 30, 2025 9:00 AM;8,249.00;7,314.00
Oct 30, 2025 9:00 AM;Oct 30, 2025 10:00 AM;8,033.00;6,627.00
Oct 30, 2025 10:00 AM;Oct 30, 2025 11:00 AM;7,842.00;5,986.00
Oct 30, 2025 11:00 AM;Oct 30, 2025 12:00 PM;7,741.00;5,548.00
Oct 30, 2025 12:00 PM;Oct 30, 2025 1:00 PM;7,535.00;5,246.00
Oct 30, 2025 1:00 PM;Oct 30, 2025 2:00 PM;7,443.00;5,314.00
Oct 30, 2025 2:00 PM;Oct 30, 2025 3:00 PM;7,506.00;5,765.00
Oct 30, 2025 3:00 PM;Oct 30, 2025 4:00 PM;7,705.00;6,656.00
Oct 30, 2025 4:00 PM;Oct 30, 2025 5:00 PM;7,966.00;7,146.00
Oct 30, 2025 5:00 PM;Oct 30, 2025 6:00 PM;8,170.00;7,322.00
Oct 30, 2025 6:00 PM;Oct 30, 2025 7:00 PM;8,274.00;7,429.00
Oct 30, 2025 7:00 PM;Oct 30, 2025 8:00 PM;8,022.00;7,237.00
Oct 30, 2025 8:00 PM;Oct 30, 2025 9:00 PM;7,595.00;6,913.00
Oct 30, 2025 9:00 PM;Oct 30, 2025 10:00 PM;7,084.00;6,521.00
Oct 30, 2025 10:00 PM;Oct 30, 2025 11:00 PM;6,789.00;6,344.00
Oct 30, 2025 11:00 PM;Oct 31, 2025 12:00 AM;6,313.00;5,965.00
Oct 31, 2025 12:00 AM;Oct 31, 2025 1:00 AM;5,918.00;5,523.00
Oct 31, 2025 1:00 AM;Oct 31, 2025 2:00 AM;5,664.00;5,399.00
Oct 31, 2025 2:00 AM;Oct 31, 2025 3:00 AM;5,558.00;5,389.00
Oct 31, 2025 3:00 AM;Oct 31, 2025 4:00 AM;5,528.00;5,412.00
Oct 31, 2025 4:00 AM;Oct 31, 2025 5:00 AM;5,694.00;5,591.00
Oct 31, 2025 5:00 AM;Oct 31, 2025 6:00 AM;6,380.00;6,266.00
Oct 31, 2025 6:00 AM;Oct 31, 2025 7:00 AM;7,496.00;7,358.00
Oct 31, 2025 7:00 AM;Oct 31, 2025 8:00 AM;8,226.00;8,011.00
Oct 31, 2025 8:00 AM;Oct 31, 2025 9:00 AM;8,398.00;7,665.00
Oct 31, 2025 9:00 AM;Oct 31, 2025 10:00 AM;8,263.00;6,898.00
Oct 31, 2025 10:00 AM;Oct 31, 2025 11:00 AM;8,171.00;6,309.00
Oct 31, 2025 11:00 AM;Oct 31, 2025 12:00 PM;7,926.00;5,778.00
Oct 31, 2025 12:00 PM;Oct 31, 2025 1:00 PM;7,550.00;5,381.00
Oct 31, 2025 1:00 PM;Oct 31, 2025 2:00 PM;7,269.00;5,350.00
Oct 31, 2025 2:00 PM;Oct 31, 2025 3:00 PM;7,112.00;5,727.00
Oct 31, 2025 3:00 PM;Oct 31, 2025 4:00 PM;7,209.00;6,607.00
Oct 31, 2025 4:00 PM;Oct 31, 2025 5:00 PM;7,436.00;7,088.00
Oct 31, 2025 5:00 PM;Oct 31, 2025 6:00 PM;7,719.00;7,359.00
Oct 31, 2025 6:00 PM;Oct 31, 2025 7:00 PM;7,899.00;7,531.00
Oct 31, 2025 7:00 PM;Oct 31, 2025 8:00 PM;7,716.00;7,355.00
Oct 31, 2025 8:00 PM;Oct 31, 2025 9:00 PM;7,342.00;7,000.00
Oct 31, 2025 9:00 PM;Oct 31, 2025 10:00 PM;6,821.00;6,489.00
Oct 31, 2025 10:00 PM;Oct 31, 2025 11:00 PM;6,567.00;6,239.00
Oct 31, 2025 11:00 PM;Nov 1, 2025 12:00 AM;6,115.00;5,790.00
Nov 1, 2025 12:00 AM;Nov 1, 2025 1:00 AM;5,443.00;4,863.00
Nov 1, 2025 1:00 AM;Nov 1, 2025 2:00 AM;5,163.00;4,597.00
Nov 1, 2025 2:00 AM;Nov 1, 2025 3:00 AM;5,063.00;4,495.00
Nov 1, 2025 3:00 AM;Nov 1, 2025 4:00 AM;4,989.00;4,437.00
Nov 1, 2025 4:00 AM;Nov 1, 2025 5:00 AM;5,047.00;4,528.00
Nov 1, 2025 5:00 AM;Nov 1, 2025 6:00 AM;5,276.00;4,759.00
Nov 1, 2025 6:00 AM;Nov 1, 2025 7:00 AM;5,558.00;4,998.00
Nov 1, 2025 7:00 AM;Nov 1, 2025 8:00 AM;5,796.00;5,121.00
Nov 1, 2025 8:00 AM;Nov 1, 2025 9:00 AM;5,939.00;4,821.00
Nov 1, 2025 9:00 AM;Nov 1, 2025 10:00 AM;5,943.00;4,170.00
Nov 1, 2025 10:00 AM;Nov 1, 2025 11:00 AM;5,977.00;3,488.00
Nov 1, 2025 11:00 AM;Nov 1, 2025 12:00 PM;5,898.00;2,759.00
Nov 1, 2025 12:00 PM;Nov 1, 2025 1:00 PM;5,703.00;2,165.00
Nov 1, 2025 1:00 PM;Nov 1, 2025 2:00 PM;5,603.00;1,991.00
Nov 1, 2025 2:00 PM;Nov 1, 2025 3:00 PM;5,707.00;2,411.00
Nov 1, 2025 3:00 PM;Nov 1, 2025 4:00 PM;5,950.00;3,343.00
Nov 1, 2025 4:00 PM;Nov 1, 2025 5:00 PM;6,291.00;3,925.00
Nov 1, 2025 5:00 PM;Nov 1, 2025 6:00 PM;6,635.00;4,330.00
Nov 1, 2025 6:00 PM;Nov 1, 2025 7:00 PM;6,715.00;4,529.00
Nov 1, 2025 7:00 PM;Nov 1, 2025 8:00 PM;6,586.00;4,615.00
Nov 1, 2025 8:00 PM;Nov 1, 2025 9:00 PM;6,300.00;4,633.00
Nov 1, 2025 9:00 PM;Nov 1, 2025 10:00 PM;6,037.00;4,701.00
Nov 1, 2025 10:00 PM;Nov 1, 2025 11:00 PM;5,933.00;4,943.00
Nov 1, 2025 11:00 PM;Nov 2, 2025 12:00 AM;5,662.00;4,964.00
Nov 2, 2025 12:00 AM;Nov 2, 2025 1:00 AM;5,310.00;5,024.00
Nov 2, 2025 1:00 AM;Nov 2, 2025 2:00 AM;5,046.00;4,846.00
Nov 2, 2025 2:00 AM;Nov 2, 2025 3:00 AM;4,939.00;4,785.00
Nov 2, 2025 3:00 AM;Nov 2, 2025 4:00 AM;4,811.00;4,688.00
Nov 2, 2025 4:00 AM;Nov 2, 2025 5:00 AM;4,825.00;4,723.00
Nov 2, 2025 5:00 AM;Nov 2, 2025 6:00 AM;5,004.00;4,908.00
Nov 2, 2025 6:00 AM;Nov 2, 2025 7:00 AM;5,319.00;5,217.00
Nov 2, 2025 7:00 AM;Nov 2, 2025 8:00 AM;5,649.00;5,499.00
Nov 2, 2025 8:00 AM;Nov 2, 2025 9:00 AM;5,885.00;5,354.00
Nov 2, 2025 9:00 AM;Nov 2, 2025 10:00 AM;5,949.00;4,920.00
Nov 2, 2025 10:00 AM;Nov 2, 2025 11:00 AM;5,987.00;4,544.00
Nov 2, 2025 11:00 AM;Nov 2, 2025 12:00 PM;5,922.00;4,175.00
Nov 2, 2025 12:00 PM;Nov 2, 2025 1:00 PM;5,628.00;3,724.00
Nov 2, 2025 1:00 PM;Nov 2, 2025 2:00 PM;5,413.00;3,589.00
Nov 2, 2025 2:00 PM;Nov 2, 2025 3:00 PM;5,381.00;3,885.00
Nov 2, 2025 3:00 PM;Nov 2, 2025 4:00 PM;5,477.00;4,461.00
Nov 2, 2025 4:00 PM;Nov 2, 2025 5:00 PM;5,852.00;4,938.00
Nov 2, 2025 5:00 PM;Nov 2, 2025 6:00 PM;6,271.00;5,271.00
Nov 2, 2025 6:00 PM;Nov 2, 2025 7:00 PM;6,525.00;5,449.00
Nov 2, 2025 7:00 PM;Nov 2, 2025 8:00 PM;6,459.00;5,345.00
Nov 2, 2025 8:00 PM;Nov 2, 2025 9:00 PM;6,200.00;4,971.00
Nov 2, 2025 9:00 PM;Nov 2, 2025 10:00 PM;5,860.00;4,322.00
Nov 2, 2025 10:00 PM;Nov 2, 2025 11:00 PM;5,784.00;3,940.00
Nov 2, 2025 11:00 PM;Nov 3, 2025 12:00 AM;5,518.00;3,496.00
Nov 3, 2025 12:00 AM;Nov 3, 2025 1:00 AM;5,947.00;3,161.00
Nov 3, 2025 1:00 AM;Nov 3, 2025 2:00 AM;5,701.00;2,860.00
Nov 3, 2025 2:00 AM;Nov 3, 2025 3:00 AM;5,595.00;2,767.00
Nov 3, 2025 3:00 AM;Nov 3, 2025 4:00 AM;5,565.00;2,762.00
Nov 3, 2025 4:00 AM;Nov 3, 2025 5:00 AM;5,747.00;2,958.00
Nov 3, 2025 5:00 AM;Nov 3, 2025 6:00 AM;6,445.00;3,702.00
Nov 3, 2025 6:00 AM;Nov 3, 2025 7:00 AM;7,591.00;4,901.00
Nov 3, 2025 7:00 AM;Nov 3, 2025 8:00 AM;8,269.00;5,594.00
Nov 3, 2025 8:00 AM;Nov 3, 2025 9:00 AM;8,405.00;5,554.00
Nov 3, 2025 9:00 AM;Nov 3, 2025 10:00 AM;8,280.00;5,043.00
Nov 3, 2025 10:00 AM;Nov 3, 2025 11:00 AM;8,164.00;4,494.00
Nov 3, 2025 11:00 AM;Nov 3, 2025 12:00 PM;7,988.00;3,883.00
Nov 3, 2025 12:00 PM;Nov 3, 2025 1:00 PM;7,755.00;3,389.00
Nov 3, 2025 1:00 PM;Nov 3, 2025 2:00 PM;7,654.00;3,337.00
Nov 3, 2025 2:00 PM;Nov 3, 2025 3:00 PM;7,620.00;3,780.00
Nov 3, 2025 3:00 PM;Nov 3, 2025 4:00 PM;7,746.00;4,834.00
Nov 3, 2025 4:00 PM;Nov 3, 2025 5:00 PM;8,008.00;5,452.00
Nov 3, 2025 5:00 PM;Nov 3, 2025 6:00 PM;8,232.00;5,775.00
Nov 3, 2025 6:00 PM;Nov 3, 2025 7:00 PM;8,258.00;5,872.00
Nov 3, 2025 7:00 PM;Nov 3, 2025 8:00 PM;8,003.00;5,694.00
Nov 3, 2025 8:00 PM;Nov 3, 2025 9:00 PM;7,578.00;5,388.00
Nov 3, 2025 9:00 PM;Nov 3, 2025 10:00 PM;7,062.00;5,038.00
Nov 3, 2025 10:00 PM;Nov 3, 2025 11:00 PM;6,753.00;4,943.00
Nov 3, 2025 11:00 PM;Nov 4, 2025 12:00 AM;6,292.00;4,738.00
Nov 4, 2025 12:00 AM;Nov 4, 2025 1:00 AM;5,657.00;4,551.00
Nov 4, 2025 1:00 AM;Nov 4, 2025 2:00 AM;5,459.00;4,598.00
Nov 4, 2025 2:00 AM;Nov 4, 2025 3:00 AM;5,378.00;4,728.00
Nov 4, 2025 3:00 AM;Nov 4, 2025 4:00 AM;5,320.00;4,847.00
Nov 4, 2025 4:00 AM;Nov 4, 2025 5:00 AM;5,570.00;5,230.00
Nov 4, 2025 5:00 AM;Nov 4, 2025 6:00 AM;6,290.00;6,033.00
Nov 4, 2025 6:00 AM;Nov 4, 2025 7:00 AM;7,468.00;7,278.00
Nov 4, 2025 7:00 AM;Nov 4, 2025 8:00 AM;8,181.00;7,991.00
Nov 4, 2025 8:00 AM;Nov 4, 2025 9:00 AM;8,466.00;7,689.00
Nov 4, 2025 9:00 AM;Nov 4, 2025 10:00 AM;8,362.00;6,872.00
Nov 4, 2025 10:00 AM;Nov 4, 2025 11:00 AM;8,329.00;6,305.00
Nov 4, 2025 11:00 AM;Nov 4, 2025 12:00 PM;8,228.00;5,925.00
Nov 4, 2025 12:00 PM;Nov 4, 2025 1:00 PM;8,018.00;5,741.00
Nov 4, 2025 1:00 PM;Nov 4, 2025 2:00 PM;7,907.00;5,946.00
Nov 4, 2025 2:00 PM;Nov 4, 2025 3:00 PM;7,951.00;6,601.00
Nov 4, 2025 3:00 PM;Nov 4, 2025 4:00 PM;8,135.00;7,709.00
Nov 4, 2025 4:00 PM;Nov 4, 2025 5:00 PM;8,265.00;8,149.00
Nov 4, 2025 5:00 PM;Nov 4, 2025 6:00 PM;8,408.00;8,251.00
Nov 4, 2025 6:00 PM;Nov 4, 2025 7:00 PM;8,356.00;8,128.00
Nov 4, 2025 7:00 PM;Nov 4, 2025 8:00 PM;8,087.00;7,769.00
Nov 4, 2025 8:00 PM;Nov 4, 2025 9:00 PM;7,620.00;7,190.00
Nov 4, 2025 9:00 PM;Nov 4, 2025 10:00 PM;7,069.00;6,537.00
Nov 4, 2025 10:00 PM;Nov 4, 2025 11:00 PM;6,745.00;6,105.00
Nov 4, 2025 11:00 PM;Nov 5, 2025 12:00 AM;6,272.00;5,514.00
Nov 5, 2025 12:00 AM;Nov 5, 2025 1:00 AM;6,100.00;5,237.00
Nov 5, 2025 1:00 AM;Nov 5, 2025 2:00 AM;5,853.00;4,871.00
Nov 5, 2025 2:00 AM;Nov 5, 2025 3:00 AM;5,743.00;4,658.00
Nov 5, 2025 3:00 AM;Nov 5, 2025 4:00 AM;5,698.00;4,508.00
Nov 5, 2025 4:00 AM;Nov 5, 2025 5:00 AM;5,858.00;4,557.00
Nov 5, 2025 5:00 AM;Nov 5, 2025 6:00 AM;6,572.00;5,172.00
Nov 5, 2025 6:00 AM;Nov 5, 2025 7:00 AM;7,713.00;6,229.00
Nov 5, 2025 7:00 AM;Nov 5, 2025 8:00 AM;8,334.00;6,757.00
Nov 5, 2025 8:00 AM;Nov 5, 2025 9:00 AM;8,393.00;6,097.00
Nov 5, 2025 9:00 AM;Nov 5, 2025 10:00 AM;8,089.00;5,074.00
Nov 5, 2025 10:00 AM;Nov 5, 2025 11:00 AM;7,781.00;4,223.00
Nov 5, 2025 11:00 AM;Nov 5, 2025 12:00 PM;7,558.00;3,593.00
Nov 5, 2025 12:00 PM;Nov 5, 2025 1:00 PM;7,246.00;3,167.00
Nov 5, 2025 1:00 PM;Nov 5, 2025 2:00 PM;7,170.00;3,370.00
Nov 5, 2025 2:00 PM;Nov 5, 2025 3:00 PM;7,288.00;4,152.00
Nov 5, 2025 3:00 PM;Nov 5, 2025 4:00 PM;7,586.00;5,387.00
Nov 5, 2025 4:00 PM;Nov 5, 2025 5:00 PM;7,927.00;5,954.00
Nov 5, 2025 5:00 PM;Nov 5, 2025 6:00 PM;8,329.00;6,206.00
Nov 5, 2025 6:00 PM;Nov 5, 2025 7:00 PM;8,399.00;6,165.00
Nov 5, 2025 7:00 PM;Nov 5, 2025 8:00 PM;8,172.00;5,875.00
Nov 5, 2025 8:00 PM;Nov 5, 2025 9:00 PM;7,762.00;5,420.00
